comment_id,proposal_id,user_id,content,created_at
605,1,96,Fiz o curso de instrutor...mais ñ exerço a função....auto escola....e o melhor caminho....mais existe corrupção...nem em todas....mais um ponto de ?....as aulas teóricas...a maioria dos alunos ñ sabem...porque entram na sala e a maioria dornem....dirigir ñ e difícil...agora ser prudente é..... Vejo pessoas que ñ lê pracas em rotorias...de auto rodagem e provoca acidentes...porque ñ conhece....as placas.... Ajuda ai....carro ñ e autorama....,2025-12-07 12:49:39.036440
606,1,285,"não é lei, é resolução da contram que não tem que passar por nenhuma casa, e já está válida, na verdade",2025-07-20 17:41:14.040946
607,1,466,o mesmo tanto que hoje em dia,2025-03-20 07:52:44.793709
608,1,596,aí vai pegar quantas achar que precisa,2026-06-17 07:34:09.887548
609,1,96,"por qual motivo, exatamente?",2025-07-03 09:12:23.207936
610,1,367,essas mudanças são só para A e B,2025-05-07 07:10:43.202518
611,1,548,qual a cidade próxima de Ribeira do Pombal ?,2025-12-09 23:51:30.165491
612,1,217,Quero escola encima a passar na prova só isso,2025-10-24 12:45:25.066448
613,1,291,"Essas autoescolas só tem pilantras, só querem dinheiro agora se lascaram kkkkkk",2026-01-07 17:10:00.250164
614,1,134,Até criança pode ser instrutora.,2025-09-20 07:37:49.054428
615,1,352,"Não está valendo não, existe um tempo para cada Detran se adaptar,não é pastelaria",2025-04-16 04:47:52.984280
616,1,50,"O trânsito fica inseguro justamente pq a galera vai sem instrução , agora vão ter pelo menos alguma teoria",2026-05-27 11:50:24.455862
617,1,471,"PARECE FACIL TIRA NE,VAI DA 1 TRABALHAO LULA LIBERA CASSINO VICIA O POVO LULA ROUBA INSS LASCA OS VELHINHOS NO FINAL VEM NOS ENGANA COM 1 HABILITAÇAO QUE DA 1 TRABALHO DO CASSETE PRA TIRA KKKKK VAO LA E VEJAM",2026-06-10 16:49:46.463243
618,1,452,deveria acabar cm tempo da baliza e com taxas de retestes,2025-11-11 19:52:03.032004
619,1,208,App eu não consigo fazer longe,2025-02-26 13:30:03.548990
620,1,310,"Nos EUA por exemplo, muitos estados nem é obrigatório ir na autoescola! Se fosse por isso, lá ia ter mais acidentes que no Brasil ( o que não é o caso)!",2026-04-03 08:23:42.311165
621,1,96,Já foi lançada no Diário Oficial?,2025-08-08 22:51:24.339750
622,1,85,"Pq esse tal especialista não fala sobre as máfias? Sobre o preço altíssimo pra poder tirar a habilitação, isso ele não fala né!",2025-12-22 09:17:02.569678
623,1,170,Como estaria despreparadas 1:25 se pra passar iria necessitar está preparado na prova final,2026-05-24 16:39:12.549746
624,1,313,Será se é verdade mesmo? Só não tirei a minha ainda por causa do preço,2025-07-05 18:02:15.984758
625,1,240,E quem já iniciou o processo?,2025-11-24 21:33:39.978276
626,1,98,"Eu dirijo a anos carro e moto, nunca acidentei e nem me envolvi em acidente, faço baliza perfeitamente e aprendi sozinho. Então chegou a minha hora de tirar ela",2026-06-17 23:30:42.669936
627,1,80,"As aulas de auto escolas nao ensinam a dirigir no trânsito e sim somente pra passar na prova, esse especialista falou besteira, as aulas so servem pra fazer o exame prático, o tempo que vai dar experiência ao condutor!",2026-04-15 22:28:59.486550
628,1,532,Depois que renovei kkkk gastei um dinheiro pra renovar. Quero reembolso,2025-07-27 18:55:06.931208
629,1,9,A reportagem é tendenciosa em defender os empresários donos de autoescolas. Desde quando autoescolas se preocupam com segurança ou em ensinar dos condutores? Elas apenas estão se preocupando com a perda da reserva de mercado que estão perdendo. O lucro sempre é mais importante. De uma hora para outra inventaram uma narrativa que elas estão se preocupando na segurança no transito. Essa narrativa apenas enganam os ingênuos e fáceis de serem manipulados.,2025-07-20 07:24:56.356620
630,1,433,"Os ""Especialistas"" não apareceram antes para questionar os ALTOS valores cobrados pelas Auto Escolas.",2025-07-21 01:25:10.599961
631,1,73,inss? não sabia que o 9 dedos estava no governo anterior,2026-02-28 20:01:36.522087
632,1,105,"EUA todo mundo tem carro, não existe ônibus nem transporte alternativo, vans e coletivos, as crianças aprendem a dirigir cedo porque todo mundo na família tem carro. O próximo passo deveria ser facilitar acesso a veículos, como aluguel temporário de carros a preço baixo para quem vai tirar CNH treinar a prova prática e pegar mais confiança.",2026-04-30 01:35:42.627249
633,1,307,"As pessoas de lá respeitam mais as regras que aqui. De cada 10 brasileiros, 4 respeitam. Nós EUA, sobre para 8.",2026-04-13 19:33:41.859462
634,1,137,"@kellyvasconcellos3846 Você não conhece os EUA, lá o trânsito é organizado porque a polícia é terrivelmente dura com motoristas infratores, você pode ir preso tranquilamente por excesso de velocidade! Aqui no Brasil, os barbeiros vivem com 100 reais no Bolso pra subornar os policiais e fazer barbeiragem no trânsito. kkkk",2025-08-15 04:26:26.147936
635,1,147,Respeitam pq são multados não pq são bonzinhos,2026-05-16 17:32:24.575714
636,1,9,"@patriciapaes9674 Multas aqui no Brasil tbm são pesadas e mesmo assim, somos o país com maior número de acidentes no mundo. Claro que americanos não são santos, mas aqui tem muito mais corrupção",2025-08-30 03:46:12.091109
637,1,451,sim,2026-01-01 06:44:45.543723
638,1,156,"Mas precisa entender que existem alguns costumes que motorista sem o ensinamento da autoescola tem. Alguns exemplos: Dirigir somente com uma mão, ao entrar no carro não regular os retrovisores, deixar o pé no pedal da embreagem... Deve ter mais alguns. Resumindo... A Auto escola não tem culpa sozinha.... O DETRAN que ferra ainda mais com o cidadão. Por isso, boa parte das pessoas acabam pagando o QUEBRA",2025-04-03 20:53:49.714688
639,1,454,Vc não é todo mundo!,2025-05-02 13:52:14.941825
640,1,103,Que pena KKKK. Eu nem tirei ainda.,2026-04-12 10:24:32.128001
641,1,394,Menos no Rio Grande do Sul o Detran RS disse que vai dar um período adequado para as autoescolas se adequarem as novas regras. Isso significa que nós gaúcho não vamos ter acesso a novas regras da CNH.,2026-01-01 02:44:46.601360
642,1,323,Aqui no MS 2700 todas as aulas prática são gravadas e enviada ao Detran para provar aula a aula ..,2025-06-04 13:46:57.730321
643,1,284,LULA 2026,2025-08-13 17:26:31.013203
644,1,567,FIM DA MAFIA DAS AUTOESCOLAS JÁ,2025-09-03 14:54:53.229487
645,1,292,"Heheh com 20 horas de aula eu vi barbaridades no exame, imagina agora com 2 horas Veículo automático sem segundo pedal de freio, vai dar muito certo, quem mora perto de área de exames, vocês estão ferrados, tirem seus carros da rua, pq vão partir no meio.",2025-06-10 08:57:53.548947
646,1,28,Até q fim acabaram com a máfia das auto escolas,2025-05-08 08:37:56.522490
647,1,309,"Certo, otimo, e onde eu acho esse ""instrutor credenciado""? O valor que ele vai cobrar vai ser um padrão ou ele pode cobrar oq quiser? Pq ai vai virar outra marfia kkkkkkkkkk",2026-03-12 02:11:45.686830
648,1,522,Que adianta se o carro é tão caro que não se consegue comprar!,2026-03-20 03:19:10.446728
649,1,303,"Até parece que alto escola ensina ninguém a dirigir, eles ensinam a tirar sua habilitação! Esse mimi é por que o povo vai poder andar certo ...",2025-08-12 23:37:56.174623
650,1,246,É foi assim que as auto- escolas foram extintas no Brasil,2025-10-24 10:46:14.777516
651,1,247,"Pessoal::esse negócio de dizer: (( q a luz vence as trevas ,o bem vence o mal )))))isso só existem em filmes,e livros de religião.q um exemplo???nós da estrema esquerda estamos na politica do Brasil a mais de 30 anos e vamos perpetuar por mais 50a religião é uma iluzão para os perdedoresperdeu manesss",2025-10-22 04:47:56.779906
652,1,73,governo PT desfazendo as merdas que ele mesmo fez ao longo dos anos,2025-10-08 10:49:06.186855
653,1,370,mas posso fazer a prova com meu carro automático?,2025-03-28 03:36:18.282072
654,1,397,"Esse otario que falou de mais acidentes ,vai lá pega a máfia das CNH comprada ,pega a máfia do quebra ? Babaca",2025-05-02 04:04:55.958675
655,1,431,",ficar sem tomar multa durante um ano , Só se ficar um ano sem dirigir , com tanto radar estratégico ,",2025-12-25 11:13:05.977554
656,1,177,"Se com auto escola é horrível, imagine agora!",2025-06-18 03:42:09.424628
657,1,75,"O ""especialista"" fala como se 15 aulas de auto-escola preparasse alguém pra dirigir no transito... O que precisa é EDUCAÇÃO DE TRÂNSITO nas escolas desde cedo e não ideologia de gênero...",2026-06-10 12:08:19.094072
658,1,15,"Tem 20 milhões de pessoas sem habilitação por causa do preço. Essas pessoas tendo feito aula e passado na prova, vão MELHORAR o trânsito",2026-02-12 21:55:04.993482
659,1,62,"CHEGA DA MAFIAAAAA CHEGAAAAAAAAA ACABOU O ROUBO DAS AUTOS ESCOLAS, SO FALOU BESTEIRA NA AUTO ESCOLA VC NAO APRENDE A DIRIGIR",2025-03-21 01:58:29.118345
660,1,519,"O alerta deveria servir tbm pras autoescolas que boicotam e roubam literalmente o cliente,aí dps vai lá e vende a CNH pra ele. Conclusão é que a CNH a maioria das vezes é comprada.",2026-02-01 06:32:10.500357
661,1,514,Palhaçada esse Detran RS!! Nada mudou. As auto escolas continuam dizendo que continua o modelo tradicional. Palhaçada mesmo,2025-06-16 01:18:12.356449
662,1,412,"Eleição chegando né,tem que ganhar o voto de pessoas que nem vc",2026-05-10 00:24:35.546811
663,1,551,"se o cara quiser ser trouxa de marcar exame sem estar preparado, aí é só problema dele",2025-08-27 09:55:22.972998
664,1,86,,2026-01-21 01:18:37.594624
665,1,209,"Mais vao dar um jeito para roubarem novamente, são uns bandos de arrombados, não consegui tirar a minha ano passado porque eles queriam que eu pagasse 2000 a parte pra me passar..... Toda as vezes que eu ia fazer novamente me reprovaram",2025-03-08 19:17:36.000456
666,1,550,Graças a Deus,2026-01-12 23:40:42.938058
667,1,68,"pode cobrar o que quiser, mas se quiser cobrar muito, simplesmente ninguém irá procurá-lo",2026-01-20 22:17:29.414063
668,1,245,A outras formas como alugar carro e inclusive se tiver colisão da para colocar um seguro de colisão,2026-05-21 18:18:47.763036
669,1,445,Seu presidente é uma piada,2026-04-23 22:37:05.730837
670,1,57,@DarlanSouza-j2m o gado !,2026-01-21 08:24:05.132556
671,1,180,"Aprendem regras, placas, Andar com carro, ligar o carro. Agora a prática é com o tempo.",2026-04-22 06:52:59.493313
672,1,141,"@kellyvasconcellos3846 Regras se aprendem com uma simples pesquisa no Google e estudo, o mesmo vale para as placas. Há diversos vídeos e outros materiais na internet que ensinam a ligar carro, sair com carro etc. A autoescola não é necessária para essas coisas, agora imagina ser obrigado a pagar por isso, para os caras te reprovarem por qualquer coisinha só pra comer mais dinheiro. Quem defende isso é safado, isso é um fato.",2025-07-17 11:33:37.689734
673,1,509,"ué, o FHC era do PT? incrível kkkkkkk",2025-03-19 00:07:32.680661
674,1,530,"@robertosilveira9588 FHC não aumentou as horas de aulas teóricas de 18 para 45, não botou treino noturno, não inventou simulador que só a empresa do filho dele vendia.. Isso tudo foi Lula e Dilma que fizeram",2025-06-08 10:46:49.010351
675,1,266,sim,2026-03-30 12:35:37.962976
676,1,276,@robertosilveira9588 sério? Viu isso em algum lugar?,2025-07-02 10:10:10.601282
677,1,31,Cara eu tenho habilitação a mais de 5 anos viajado direto todos os dias nunca tomei uma multa,2026-01-09 00:42:47.669289
678,1,279,Agora vai ser melhor,2025-10-10 13:46:19.146670
679,1,591,Essas 15 aulas só servem pra passar na prova prática. Os instrutores sabem disso,2025-08-21 21:52:57.190787
680,1,467,Já tem gente acidentada !!!!Ministro que não entende nada de trânsito - filho de pai bandido.,2025-10-16 20:03:05.450828
681,1,512,Aprende sim. Só não tem a prática.,2025-05-02 20:47:59.777609
682,1,377,@kellyvasconcellos3846 CHEIOS DE VíCIOS.,2026-04-04 03:33:52.046141
683,1,106,AUTOS ESCOLAS???KK..Pense em um bom curso de português antes da CNH.,2025-04-16 03:29:24.871278
684,1,119,@rodrigogontijo1971 chupa pilantra.kkkk,2026-03-01 02:15:45.905149
685,1,3,@rodrigogontijo1971 linda,2026-05-28 09:44:24.785184
686,1,251,"Pode sair mais barata, mas não vai ser Mais fácil",2026-05-27 11:23:46.796595
687,1,393,@klebermusicoccb6950 chora gado!!,2025-04-03 17:04:32.288488
688,1,37,@klebermusicoccb6950 achamo o dono de auto escola,2025-09-26 16:15:59.009226
689,1,430,A pessoa não aprendeu e não seguiu se habilitada a culpa é da Autoescola???Não tem nada disso - roubar literalmente cliente - teve violência - grave ameaça???Nada de carteira comprada - carteira comprada nem é renovada.,2026-03-02 22:58:19.028471
690,1,427,"@rodrigogontijo1971 cara, você mora aqui no Brasil mesmo?",2025-04-05 19:20:01.042545
691,1,278,Uma duvida? Consigo tirar em 15.dias?,2025-05-18 20:20:18.740861
692,1,382,"@teodias9776 sim, mas comprada, e não é nada barata. Em Pernambuco é papo de 5.500",2026-04-22 07:22:00.884850
693,1,54,"A maioria dos acidentes são causados por pessoas habilitadas , que conversa barata é essa ?",2026-03-24 14:15:26.457370
694,1,529,Ficou muito legal.,2025-03-05 09:39:58.392463
695,1,71,Olha na boa tiunha qyue ser feito educação dei trânsito twinha qrue ser mateeria. Na escola no ensino medio ...,2025-04-24 10:06:31.412972
696,1,319,Na minha casa todos são habilitados. Somente eu dirijo então só eu me arrisco. Os outros serão premiados por não dirigir.,2026-01-12 17:20:54.973812
697,1,468,"Muito bom,,,as mudanças era nescessário já foi assim e funcionava e vai funcionar com certeza",2026-06-14 16:23:10.970821
698,1,299,Chora auto escola,2025-09-21 10:28:39.746947
699,1,249,"Auto escola é tudo mentira, só da pra aprender dirigindo, eu acho até mais importante as aulas teóricas.",2025-11-08 06:41:55.554312
700,1,506,"Tava uma máfia essas auto escolas, mas duas horas apenas, tá de sacanagem kkk",2025-02-25 13:26:21.521149
701,1,201,"Imagina que maravilha vai ficar o trânsito que já é horrível. Agora, por exemplo para se tirar carteira de caminhão e carreta, basta 2 horas aulas, vai virar uma carnificina geral, pior do que já é.",2025-07-02 15:36:05.331043
702,1,252,Vc não aprende a dirigir na auto escola. Só no dia a dia mesmo. A auto escola é só a parte burocrática.,2026-04-07 09:05:20.156587
703,1,25,Fui na auto escola ontem sabe informaçãone nem eles sabe eles estão pedindo o Detran não passa en formação,2026-02-26 21:27:28.654489
704,1,10,"Em relação a veiculo automatico e manual? Se eu aprender em um automatico, no dia da prova vou fazer no meu proprio veiculo?",2025-03-19 23:24:57.407036
705,1,386,"Muito bom, agora vou tirar a minha.",2025-05-07 19:49:37.792177
706,1,315,Parabéns pro governo acabou com a máfia das autoescola,2026-04-29 17:00:07.464724
707,1,244,NESCESSÁRIO???? kkk...Vai matar é muita gente.,2025-11-29 09:47:49.489207
708,1,146,"@rodrigogontijo1971 Para de chorar mano, tá feio.",2025-07-12 14:50:35.343051
709,1,45,"Isso é para quem já sabe e já dirige, o professor vai avaliar a situação. Não tem como passar na prova sem de fato saber dirigir, então é bem bacana essa ação",2025-04-03 05:01:46.068358
710,1,423,Melhor mesmo e dirigir sem habilitação né.?,2025-07-17 19:03:50.133974
711,1,470,"Caminhão e carreta continua normal, não leu as notícias, é só para A e B",2025-03-08 16:31:05.276013
712,1,595,"E as leis? Código de trânsito, regras, placas. Não existe essa de ""não aprende dirigir"", e sim pegar prática, experiência. Um médico não aprende medicina na faculdade, então? Só no dia,a dia?",2026-05-03 17:14:48.287909
713,1,404,@kellyvasconcellos3846 99% dos brasileiros so estudou esse assunto passar na prova. Nesse novo modelo continua o estudo da teoria para a prova.,2026-05-13 15:44:55.507717
714,1,64,"@kellyvasconcellos3846 irmao mas as aulas teóricas estarão gratuitas, vc não precisará mais pagar por isso e nem será mais obg as 20 hrs de aumas obrigatórias",2025-11-22 03:26:12.586241
715,1,243,@kellyvasconcellos3846 isso voce estuda ate no you tube,2026-01-29 18:53:32.738791
716,1,403,"Meu exame levou o dia inteiro, imagina agora com essa demanda que vai ser super alta, tinha 5 examinadores, cada exame levava 15 minutos heheh Com 60 candidatos levou o dia inteiro Imagina com mil agora",2025-07-17 20:27:30.347019
717,1,335,"Eu penso que deve ser manual, pq qm dirige manual dirige automático",2026-01-17 03:36:30.453541
718,1,240,Já estou tirando. Já andava a anos sem kkk,2026-05-13 17:23:35.656853
719,1,140,"@officialpcmasterracerace6053 mano, como achou um instrutor",2025-06-09 21:50:40.018337
720,1,112,O mesmo governo que CRIOU a máfia das autoescolas,2026-04-05 01:24:01.087211
721,1,461,Deputado Kin kataguire!,2025-11-07 06:13:49.538741
722,1,124,@duduzinhomoraes9749 parabéns pra ele também,2025-10-04 19:00:40.981180
723,1,213,"@duduzinhomoraes9749 na onde kkk querem premiar só a cabecinha de vocês, foi feito no governo do Lula, então é conquista do governo!",2025-11-14 00:45:40.621511
724,1,272,"a máfia que esse mesmo governo criou né.... em 2007 eram 12 horas, LulE passou para 45 + 25 práticas, + aula noturna, e ainda teve a farra do simulador de 50 mil reais q só a empresa do filho dele vendia",2025-05-06 03:51:53.257102
725,1,162,"@fcsc7583 isso mesmo, que bom que vai ajudar o povo já que você também quer. Parabéns pra você também",2025-05-27 15:51:57.541653
726,1,42,@fcsc7583 né,2026-03-07 12:07:15.615158
727,1,152,"@fcsc7583 Se criou, desfez! Isso que importa. E para de encher o saco. Seu mito tá no xilindró. Aceita.",2026-05-05 19:24:59.248853
