tema,video_id,comentario,likes,autor,fonte
Novas regras CNH,ECEuQGBhd0c,"​ @jmichelcombr Pois é, se já são ruim com Auto escola imagina sem 😅😅😅😅",0,@Gael_Syant1,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"De onde tirou essa conclusão, se tem que passar no teste do mesmo jeito?",0,@CristianodeOliveira,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"​ @CristianodeOliveira Talvez ele quis se referir ao ""Quebra"" que querendo ou não é uma forma indireta de comprar a CNH.",1,@Gael_Syant1,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"O que vai aumentar é o índice de reprovação, porque agora o Detran vai fazer questão de Reprovar pra encher os cofres de dinheiro. Não se engane, pois sempre existe algo cruel por trás do que vem pra facilitar 😂",4,@Gael_Syant1,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c, @Gael_Syant1 eles já fazem isso 😂😂😂 um mimimi danado aquela prova sem vergonha,0,@taynarasantos1997,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Fonte vcs da minha cabeça, para passar no enxame vai ter que saber dirigir do msm jeito só que não vai prescisa mais dos ladrao da auto escola",3,@GokuFf-h9o,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Como se auto escola ensinasse alguma coisa kkkkk,2,@murilomartins7457,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,​ @murilomartins7457 Ensina passar na prova Prática 😅,0,@Gael_Syant1,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,​ @murilomartins7457 falou tudo .,0,@gilbertosilvaalmeida7174,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"E tu tem medo de coletar a Iris? Quem não deve não teme, relaxa- O governo sabe até a marca do papel higiênico que tu passa no olho da goiaba!",3,@Gael_Syant1,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Prr de íris dos olhos, klr. Até parece que o governo vai gastar rios de dinheiro pra coletar íris do Givaldo que mora em xique xique.",3,@Samaeln3301,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"​ @Samaeln3301 Tanta coisa pra se preocupar, o cara tá preocupado com a Iris do olho do K.U , tem ser humano que só retrocede 😅😅😅😅😅😅",0,@Gael_Syant1,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,​ @Samaeln3301 Meu Deus kkkkkkkkkkkkkk,0,@wandersondiego1775,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Mas pode arrumar um emprego, abre um leque de novas oportunidades. Achar normal pagar 4 mil para poder dirigir/pilotar  é sacanagem.",2,@As_play91,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c, @As_play91  Se já dirigem sem carteira. Pega uma carona com eles.,0,@joseaugustofigueiredo2796,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,​ @As_play91 j ia falar isso.,0,@liliadiniz73,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Mas pode dirigir o carro da empresa que trabalha, imbecil.",0,@lucasdelarge1234,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Tu é rico, os outros que se lasque, né. Cara, vai se fuder",0,@jmichelcombr,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,agradece o kim pelo projeto seus baba ovo,3,@edgards7630,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Pra ganhar votos claramente kkkkkkkkkk,1,@viniciusfads,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"A melhor coisa que esse governo bosta, ladrão fez",0,@maicondouglas7245,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Se o governo não faz, vocês reclamam, se faz, reclamam também, aí fica difícil, né?",8,@Samaeln3301,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,​ @Samaeln3301 o problema é que melhoram aqui e pioram ali,2,@leozra7124,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Logo na minha vez as coisas começam a dar certo, já vou começar a vida adulta abençoado",31,@venatop,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,​@venatopkkkk,2,@8D_TUNES,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Não vá espere a nova lei entrar ai sim vc vai é se te negarem seus direitos procurem os órgãos responsáveis e denunciem as auto escolas que tentarem se opor às novas regras,8,@luuhquinhax,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"​ @luuhquinhax  sim tô esperando a lei entrar em vigor, vou pagar auto escola só pra aprender o básico mesmo e me preparar pra prova.",2,@r.s.conceicao9466,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Eu ia hoje, tava juntando o dinheiro fazia um tempo",4,@aquelecara9786,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Eu ia dia 5 kkkj,1,@Thbaiano-w5p,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Vocês já sabem como faz o processo, eu vi vários vídeos mas ninguém dá uma direção certa.",1,@aquelecara9786,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"​ @aquelecara9786  cara também não achei , mas daqui uns dias já sai como faz o processo",0,@internet0069,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Eu ia agora em janeiro deu bom kkk,1,@internet0069,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Eu ia essa semana, até tinha marcado com a autoescola pelo whatsapp",1,@guinhoo9459,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Estuda nao pra vc ver vai gastar muito mais kkkkkk,1,@scorpione222,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,😂😂,0,@TREZEMARTINS,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Eu também ia 😅,0,@veronicacoelho1052,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Eu ia tirar final desse Mês, ainda bem que vai dar tempo! akskaskask",0,@eulucasalvs,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Não muda nada ué,0,@cleitonsilva6667,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,​ @cleitonsilva6667 menos gastos e tempo,2,@internet0069,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Agora sim já vou atrás pra saber paga 4 mil é nada,0,@WillianOficial-f6k,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Pode correr o risco de carteira ficar mais cara,0,@Vandinhaaires,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,​ @Vandinhaaires por ?,0,@luuhquinhax,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"​ @Vandinhaaires ai será o cume da bandidagem, se fizerem isso não é possível q o povo vai deixar um roubo desse nível passar",0,@Klaus07b,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Me Ligaram, me oferecendo uma oferta boa. Rsrs, 
Mais disse que só ia fazer ano que vem. 
Graças a Deus . 😅😅😅",0,@verbostudio,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,No zap,0,@alineebriciofds5426,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Tem gente que chama de procrastinação kkkkk eu chamo de Deus abençoando mesmo kkkkk,0,@FlaviaGomesTrindade,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Vc que pensa, com qual veículo vc irá fazer o exame, que ficará mais rigoroso",0,@azemirbertini9570,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Chocante!,2,@mariacunha4983,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Só ajudando a vida no trânsito kkkkk,1,@Hino-g7i7w,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"ainda bem , falta facilitar essa prova pratica tbm ... absurdo ser reprovado nisso ja que n ensina ninguem a dirigir de verdade",7,@juca-v6l,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Os exames se mantêm o mesmo. Se a pessoa não tem prática pra fazer uma rampa ou baliza, por exemplo, não passa no exame prático. De resto, além de passar marcha, as aulas não ensinam nada além disso... o resto que a gente aprende é com a prática no dia a dia. O problema que eu vejo serão pessoas praticando em via pública sem acompanhamento de instrutor(a) certificado(a). Isso sim pode ser um risco.",4,@GuilhermeVLima,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"​ @GuilhermeVLima auto escolas ensinam só passar marchas😂 prevejo  milhares de reprovandos ,os critérios dos examinadores  são bem auto, quem tiver habilidade e destreza com carro moto vai pagar mais barato ter a cnh",0,@batistas1822,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,PRESONARO 🇧🇷,0,@Golden4x4,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Vai continuar do mesmo jeito, com auto escola ou sem.",0,@jmichelcombr,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Tem ser mais rígido ainda,",2,@estructure8220,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Eu ouvi falar q vai facilitar , é só chegar lá no Detran e fazer o L. Aí já está aprovado , não precisa nem pegar no volante",5,@romoaldosilva2298,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,​ @romoaldosilva2298 😂😂😂😂😂,0,@JohanPSC,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,vpQ98fwomAU,Como uma pessoa aprende ler . Sem ir pra escola 😮 vamos paga caro nas rodovias com isso meu Deus,0,@GustavovMaia,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Laudos vencidos voltam a valer?,0,@aparecidodecassiosantosfer347,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Essa história que é de graça é mentira só quem tem a carteira digital,0,@Lídia-m3x,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Injustiça como fica quem pagou um horor pra tirar a carteira?,0,@Lídia-m3x,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Mentira,0,@Lídia-m3x,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Gostaria de saber do percurso da categoria A para quem já tem categoria B ?,0,@paulamedeirosdeazevedoferr660,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Quero me inscrever,0,@antoniafernandeslima2695,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Eles pedem um PG.ou não,0,@antoniafernandeslima2695,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Parabéns muito legal 👏👏👏,0,@EdsonWanderdeCastroCastro,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Moleza em,0,@ValdomiroSilva-i9b,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Pra troca pra E,0,@rafael2011fy,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,"Hoje dia 12 de janeiro e a auto escola Jockey cobrando R$ 360,00 em dinheiro!!! Para fazer o reteste da primeira CNH!!!",1,@karlap123,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Será que esse vale para todos os Estados?,0,@monicaad4478,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,A prova escrita vai ser online,0,@fernandovicente4162,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Quem já tava tirando entra nessa nova lei,0,@danielferreira5627,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,"créditos ao kim kataguiri
Não sou nem de direita e nem de esquerda sou realista.",0,@Mark-45acp,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,"Gostei que pode-se fazer mais uma prova, gratuita, em caso de reprovação na prova prática.",1,@sandramendessilva,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Mas isso já aconte,0,@DanielRodrigues-r4n,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,"Tenho a A, ainda esta na provisória, mas a B não aparece pra iniciar, nao vai aparecer?",0,@claudineialves4586,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,"80% é mentira, pesquisei nas escolas e elas estão cobrando o mesmo valor, e o pior, o exame prático custa no Detran 50,00 e a escola cobra 280, absurdo",1,@fabianafernandes3261,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Projeto do Bolsonaro,0,@walterdouradoneto5885,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Meu laudo vence agora dia 27 ou já me enquadro na nova lei????,0,@MariaAlice-dp9tq,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,😂😂😂😂 o especialista preocupado,0,@israeloliveira7657,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,"Ahh o lobby das autoescolas hahahahahaahah caras de Pau. PARABÉNS AO GOVERNO LULA QUE NOS COLOCA NO MESMO PATAMAR DE PAÍSES DESENVOLVIDOS, COMO OS EUA. BOLSOMINION AMA OVACIONAR OS EUA, MAS QUANDO O GOVERNO AGE PARA MODERNIZAR E ACESSIBILIZAR O ACESSO À CNH, OS BURROS COMEÇAM A FALAR MAL PARA BENEFICIAR O CARTEL DAS AUTOESCOLAS BRASILEIRAS. DESPERTA, MEU POVO.  ALIÁS,  ANO QUE VEM NÃO VOTEM EM DEPUTADOS E SENADORES DA EXTREMA DIREITA, ELES SÓ TRABALHAM CONTRA O POVO E NESSE MOMENTO ESTÃO TRABALHANDO PARA DERRUBAREM ESSE MP NO CONGRESSO E DESTRUIR O PROJETO DE LEI DO LULA",0,@lutapolitica,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Meu processo vence agora dia 28 de dezembro já posso ser incluído na nova lei,0,@pr.jeansantos5388,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,"O pessoal já não sabe dirigir tendo muitas aulas, imagina agora com isso com certeza mais acidentes e mortes no trânsito",1,@LimpadorPiscina,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,"É de qualquer forma as pessoas com ou sem carteira já estavam dirigindo,  carteira não dirigindo muito menos a alto escola encina, a pessoa aprende no dia a dia q pega agilidade,  então não é isso q gera acidentes,  já vem acontecendo a tempos tantos acidentes, a diferença q agora a pessoa vai estar credenciada.  A consciência da pessoa q tanque estar em dia.  Se Beber não dirija..",0,@luciacabral4751,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,"Legal é muito importante,  pois muitas pessoas não tinham carteira por causa de não ter condições de pagar...❤",2,@luciacabral4751,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,"Esse lance de poder ir com o carro particular, vai ajudar demais, porque os candidatos vão poder treinar muito mais com o próprio carro e lá na prova ficar impossível reprovar com um veículo que você está totalmente acostumado a dirigir.. Boa ideia. 👍",1,@ThiagoSmartPC,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Quando fiz aula de volante na auto escola não aprendi quase nada aprendi mesmo com meu irmão,0,@rogeriosampaio6279,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,"Já existem milhares de pessoas que não têm CNH e dirigem sem, logo não vai mudar o perigo do trânsito.",0,@kennedy7575,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Agora está noticia tem um propósito....na renovação....sem multas no ano anterior...GERAR DESEMPREGO....E MUITO....E CABIDES TB....MAIS...???,1,@CarlosHenrique-nh2dv,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Agente paga algum valor,0,@willamecamurca4433,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,"E muito bom, pq daí vc tira sua carteira rápido, sem  burocracia. Mais detalhe a prática leva a perfeição, então eu prefiro fazer as aulas teorias, pois eu me sentiria mais segura, principalmente para andar nas ruas. Eu penso assim não sei vocês, até pq eu nunca andei de carro 😂😂😂",0,@dianacosta5407,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,"E desde quando CNH ensina alguém a dirigir? Quem ensina a dirigir são as ruas, por bem ou por mal.",0,@eufaco9407,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,"A diferença é que quem comete o acidente agora vai ter habilitação, mesmo ele sem habilitação ele ja estava trafegando, o que muda é que agora pessoas irresponsáveis no transito agora vai ter CNH",4,@amezaquealtinodelimacosta8831,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Eu serei um que agora irei conquistar minha CNH  com certeza e tenho certeza que isso irá ajudar muitos motoristas que estão sem as suas carteiras por causa dos valores altíssimos e tão caros que é auto escolas cobrava,1,@victoralbuquerque8744,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Tem gente que baixo o app CNH Brasil e já está reclamando,0,@DineiJesus-n2v,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,As auto escolas ainda não recebeu essa alteração até hoje 12/12/25,0,@DineiJesus-n2v,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Eu fui dia 10 no CFC e me informaram que ainda não estava valendo isso,0,@graziellecastro4367,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,acabou de comprovar por conta própria que as aulas são inúteis pra essa questão,0,@marciooliveira6713,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Pq ?,0,@Carlos-u7,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,"claro, vão fingir que não sabem até quando for possível kkkkkkk",0,@marciooliveira6713,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Alguém sabe como fazer a inclusão ? Parece que esse projeto do governo é só pra quem não tem habilitação,0,@gabisantossss,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Ohh benção 🎉🎉,0,@doccevida9051,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Os acidentes de trânsito ocorrem na grande maioria das vezes por imprudência e não por imperícia.,3,@LucJovi,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Com faz para inclusão de categoria?,0,@josepbass4607,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Faz o L❤,1,@suelimarinho9947,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,"Estou vendo que o sonho de dirigir após os 45, está distante. Como fica as pessoa mais de 40 50? Sim ele existe, como fica quem não foi criado dentro de um carro, ao longo de seu desenvolvimento? Como fica quem não tem nenhuma prática, quer aprender do zero?",0,@kellyvasconcellos3846,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,🎉🎉🎉,0,@Renato3243-t3l,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,"Sempre tem os dois lados da moeda, vai depender da consciência de cada um (o que no Br geralmente é um problema); mas, pelo menos acaba com a tramóia das auto escolas com os Detrans pra arrecadar taxas de reteste.",0,@danhenri08,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Parabéns aos parlamentares que aprovaram esse projeto de lei..,1,@JOSÉROBERTO-d2x,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,"Engraçado, povo coloca vídeo de gente fazendo m.. mas esse povo que tá fazendo m.. tirou CNH na autoescola",1,@wgfnegociosimobiliarios6964,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Esse maluco falando que vai aumentar os acidentes KKKKKKKKKKKKK como se aprendesse algo em autoescola,7,@fefetpix,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,"Poisé esse alerta deve ser porque vão ganhar um pouco menos de quem tá fazendo a cnh,porque na cidade onde trabalho o que mais tem é carro de auto escola circulando e acidente todo dia ngn sabe o que é placa pare etc,já colocaram um quebra molas a cada 500 metros pq é só acidente direto e aí.",0,@valdeniroberto8293,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,"Por favor, grave um vídeo considerando o art. 62, § 3º e 7º da Constituição Federal, que prevê período  de eficácia de medidas provisórias em 4 meses no máximo, caso não seja aprovado como lei pelo Congresso. OU SEJA, QUEM NÃO APROVEITAR AGORA ESSA MUDANÇA NA OBTENÇÃO DA CNH PODE PERDER A CHANCE, pois não podemos desconsiderar que o Congresso, em razão de política, não converta a MP da CNH em lei.",1,@Prypyat,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Vai vendo sabe nem as placas imagina os acidente  ...,0,@ctadoido5568,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,2 aulas nunca consegue  só pagando felicitar.. fi  tira cavalo da chuva...,0,@ctadoido5568,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Agora o trânsito vai ficar ainda mais perigoso do que já é...,1,@thiagobarbosa5581,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Maravilhoso demais parabéns parabéns 🎉🎉🎉🎉🎉,0,@josedeoliveira-p2y,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,🙏🏻🙏🏻,0,@cozinhandoesearrumandocoma4366,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Auto escola e mafia sangue suga das pessoas  450  no resteste tá loko meu sendo pizado  na cabeça toda aula prática ( auto escola mega ) relatos  a veia saiu  fora  da auto escola,3,@supercelllixotncpnckct84,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,"Como fica a questão de ir para cat D? Ninguém sabe informar, ou as regras apenas para primeira habilitação?",0,@alisonbruno4471,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Minha dúvida tambem,0,@vilmabarros5909,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,"Ah coisa chata este faz o l ,acha outro clichê para falar,e vai saber quem fez o projeto de lei .Coisa mais cafona faz o l ,",0,@patriciapaes9674,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Paga a autoescola ué,0,@rodrigoandreb,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,"Fiz o curso de instrutor...mais ñ exerço a função....auto escola....e o melhor caminho....mais existe corrupção...nem em todas....mais um ponto de ?....as aulas teóricas...a maioria dos alunos ñ sabem...porque entram na sala e a maioria dornem....dirigir ñ e difícil...agora ser prudente é.....
Vejo pessoas que ñ lê pracas em rotorias...de auto rodagem e provoca acidentes...porque ñ conhece....as placas....
Ajuda ai....carro ñ  e autorama....😂😂😂",0,@CarlosHenrique-nh2dv,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,"não é lei, é resolução da contram que não tem que passar por nenhuma casa, e já está válida, na verdade",1,@marciooliveira6713,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,o mesmo tanto que hoje em dia,0,@marciooliveira6713,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,aí vai pegar quantas achar que precisa,0,@marciooliveira6713,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,"por qual motivo, exatamente?",0,@marciooliveira6713,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,essas mudanças são só para A e B,0,@marciooliveira6713,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,qual a cidade próxima de Ribeira do Pombal ?,0,@jotapalhinha,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Quero escola encima a passar na prova só isso,0,@gleidisondejesus129,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,"Essas autoescolas só tem pilantras, só querem dinheiro agora se lascaram kkkkkk",16,@RodriguesGamer-,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,Até criança pode ser instrutora.,0,@rodrigogontijo1971,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,"Não está valendo não, existe um tempo para cada Detran se adaptar,não é pastelaria",0,@valdeci9017,https://www.youtube.com/watch?v=vpQ98fwomAU
Novas regras CNH,vpQ98fwomAU,"O trânsito fica inseguro justamente pq a galera vai sem instrução 😅,  agora vão ter pelo menos alguma teoria",4,@historyas1870,https://www.youtube.com/watch?v=vpQ98fwomAU
